Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel
1011,10/10/2022,Alice,North,"£79,405.47",19,Electronics,"£2,370.54","£4,308.49",Returning,3%,Credit Card,Online
1005,10/10/2022,Charlie,North,"£128,746.13",38,Clothing,"£1,720.41","£3,939.60",Returning,14%,Bank Transfer,Retail
1029,10/10/2022,Charlie,West,"£120,717.34",34,Food,"£1,189.76","£3,550.51",Returning,0%,Bank Transfer,Online
1089,11/10/2022,Charlie,North,"£74,626.24",34,Food,"£1,465.90","£2,709.74",Returning,19%,Credit Card,Retail
1076,11/10/2022,Charlie,South,"£95,753.47",24,Furniture,"£1,079.76","£4,290.03",New,7%,Cash,Online
1062,11/10/2022,Charlie,South,"£128,768.16",31,Clothing,"£1,638.63","£4,282.28",New,3%,Bank Transfer,Retail
1056,12/10/2022,Bob,West,"£72,511.52",29,Electronics,£834.37,"£2,874.02",Returning,13%,Cash,Online
1001,12/10/2022,David,West,"£127,775.00",39,Electronics,£434.41,"£3,600.31",New,9%,Bank Transfer,Online
1056,12/10/2022,Eve,South,"£166,000.75",43,Clothing,£622.61,"£5,147.31",New,25%,Credit Card,Online
1031,13/10/2022,Charlie,North,"£13,505.37",11,Electronics,"£1,176.86","£1,278.14",Returning,4%,Credit Card,Online
1063,13/10/2022,Eve,East,"£23,910.08",8,Food,"£2,757.02","£3,028.26",Returning,1%,Bank Transfer,Online
1010,13/10/2022,David,East,"£31,099.07",13,Clothing,"£1,065.86","£2,658.04",New,10%,Credit Card,Retail
1062,13/10/2022,Bob,West,"£148,711.14",37,Clothing,£169.61,"£5,358.96",Returning,25%,Credit Card,Online
1040,14/10/2022,David,North,"£12,929.45",4,Furniture,"£1,433.88","£3,715.36",Returning,13%,Cash,Retail
1006,14/10/2022,Charlie,East,"£92,965.68",35,Electronics,"£2,206.76","£2,783.15",Returning,5%,Credit Card,Retail
1024,14/10/2022,David,West,"£69,459.98",30,Furniture,£777.04,"£2,631.06",New,12%,Bank Transfer,Online
1074,14/10/2022,Eve,North,"£143,056.04",45,Furniture,"£2,005.53","£4,415.31",New,28%,Bank Transfer,Retail
1034,15/10/2022,Alice,North,"£4,441.78",2,Food,£419.79,"£2,495.38",Returning,11%,Cash,Online
1063,15/10/2022,Eve,West,"£89,924.46",22,Clothing,"£3,772.79","£4,168.34",New,2%,Credit Card,Retail
1031,15/10/2022,Charlie,West,"£23,119.21",20,Electronics,£419.78,"£1,344.14",New,14%,Cash,Online
1056,15/10/2022,Eve,East,"£157,129.55",34,Furniture,"£3,931.95","£4,712.61",New,2%,Cash,Retail
1044,15/10/2022,Alice,North,"£69,490.08",25,Food,£567.94,"£3,389.76",New,18%,Cash,Retail
1011,16/10/2022,Bob,East,"£51,720.74",20,Food,"£2,530.76","£2,611.20",Returning,1%,Cash,Retail
1006,16/10/2022,David,East,"£20,169.97",5,Furniture,"£2,984.41","£4,690.69",New,14%,Cash,Retail
1062,16/10/2022,Charlie,South,"£174,305.86",43,Furniture,"£3,913.99","£4,172.56",New,3%,Credit Card,Online
1031,16/10/2022,Eve,South,"£129,559.43",43,Food,"£2,506.08","£3,311.00",New,9%,Cash,Online
1045,17/10/2022,Eve,South,"£2,793.46",1,Food,"£2,748.86","£2,890.50",New,3%,Cash,Retail
1008,17/10/2022,Eve,West,"£39,039.17",40,Electronics,£969.30,"£1,049.44",New,7%,Bank Transfer,Online
1100,17/10/2022,Charlie,South,"£10,498.22",5,Clothing,"£1,823.48","£2,359.15",New,11%,Cash,Retail
1016,17/10/2022,Charlie,East,"£46,478.73",43,Furniture,£197.98,"£1,302.29",New,17%,Bank Transfer,Online
1061,17/10/2022,Eve,North,"£107,957.78",46,Furniture,£749.86,"£2,579.02",Returning,9%,Credit Card,Online
1094,18/10/2022,Alice,West,"£38,806.37",44,Food,£802.61,£914.18,Returning,4%,Credit Card,Online
1025,20/10/2022,Eve,South,"£86,673.90",20,Furniture,"£3,745.00","£5,039.18",New,14%,Bank Transfer,Retail
1008,20/10/2022,Bob,South,"£24,454.14",5,Food,"£1,345.21","£5,042.09",Returning,3%,Credit Card,Retail
1062,20/10/2022,Alice,South,"£107,013.49",41,Electronics,£566.33,"£2,932.68",Returning,11%,Bank Transfer,Retail
1040,21/10/2022,Alice,East,"£3,696.58",1,Clothing,"£3,351.41","£3,772.02",New,2%,Cash,Retail
1062,21/10/2022,Alice,North,"£37,081.19",11,Food,"£3,273.32","£3,406.86",New,1%,Cash,Retail
1090,21/10/2022,Eve,East,"£48,349.21",15,Food,"£1,733.09","£3,704.92",Returning,13%,Bank Transfer,Online
1045,21/10/2022,Charlie,East,"£101,887.04",24,Furniture,£467.55,"£4,468.73",New,5%,Cash,Retail
1078,22/10/2022,Alice,West,"£78,936.79",18,Furniture,"£4,348.00","£4,927.39",New,11%,Bank Transfer,Online
1015,22/10/2022,Alice,West,"£56,362.48",16,Electronics,"£1,129.23","£4,144.30",Returning,15%,Bank Transfer,Retail
1004,22/10/2022,Bob,North,"£162,749.84",41,Clothing,£626.96,"£4,782.54",New,17%,Bank Transfer,Online
1062,23/10/2022,Charlie,West,"£42,790.93",50,Food,£362.81,£940.46,Returning,9%,Cash,Online
1064,24/10/2022,David,North,"£13,050.18",12,Electronics,£549.66,"£1,450.02",Returning,25%,Credit Card,Online
1091,24/10/2022,David,West,"£84,733.56",25,Furniture,"£2,862.97","£3,808.25",Returning,11%,Credit Card,Retail
1003,25/10/2022,Alice,East,"£2,273.15",2,Clothing,£354.09,"£1,209.12",New,6%,Credit Card,Online
1082,25/10/2022,David,North,"£15,068.45",11,Clothing,"£1,030.60","£1,396.89",Returning,2%,Bank Transfer,Online
1091,25/10/2022,David,South,"£17,818.85",7,Food,"£1,767.15","£2,892.67",New,12%,Credit Card,Online
1097,25/10/2022,David,North,"£9,937.27",4,Electronics,£933.86,"£2,730.02",Returning,9%,Credit Card,Online
1048,25/10/2022,David,South,"£28,073.48",7,Furniture,"£2,330.74","£5,419.59",New,26%,Credit Card,Retail
1089,25/10/2022,Alice,East,"£147,305.84",46,Electronics,£831.30,"£4,447.64",New,28%,Cash,Retail
1075,26/10/2022,Bob,South,"£135,650.11",36,Furniture,"£3,764.74","£3,793.97",New,1%,Credit Card,Retail
1060,26/10/2022,Charlie,East,"£4,474.01",1,Electronics,"£2,098.91","£5,202.34",Returning,14%,Credit Card,Retail
1089,26/10/2022,Charlie,North,"£46,223.17",28,Clothing,£629.70,"£1,942.15",New,15%,Cash,Online
1004,27/10/2022,Eve,West,"£65,207.40",24,Furniture,"£2,274.19","£2,717.34",New,0%,Credit Card,Online
1080,27/10/2022,Eve,North,"£142,421.93",33,Furniture,"£1,672.52","£5,394.77",Returning,20%,Bank Transfer,Retail
1067,28/10/2022,Alice,South,"£46,843.42",10,Clothing,"£3,938.80","£4,750.68",Returning,1%,Credit Card,Retail
1088,28/10/2022,Bob,North,"£93,767.67",28,Electronics,"£1,435.49","£3,680.05",New,9%,Cash,Online
1100,28/10/2022,Alice,East,"£60,675.44",14,Furniture,£113.90,"£4,333.96",Returning,0%,Cash,Retail
1078,28/10/2022,Alice,South,"£106,425.34",28,Clothing,£261.20,"£4,635.25",New,18%,Credit Card,Online
1061,29/10/2022,Charlie,South,"£9,961.99",9,Electronics,£531.93,"£1,475.85",New,25%,Bank Transfer,Retail
1022,29/10/2022,Bob,South,"£148,418.90",28,Food,"£4,130.89","£5,482.15",New,3%,Bank Transfer,Online
1011,31/10/2022,David,North,"£70,816.23",21,Clothing,"£3,334.08","£3,512.71",New,4%,Bank Transfer,Online
1049,31/10/2022,Alice,North,"£239,423.94",46,Electronics,"£4,000.96","£5,311.09",New,2%,Bank Transfer,Retail
1013,31/10/2022,David,East,"£124,679.58",24,Food,"£2,886.51","£5,411.44",Returning,4%,Credit Card,Retail
1003,01/11/2022,Alice,North,"£43,304.32",13,Clothing,"£2,728.93","£3,581.83",New,7%,Cash,Retail
1005,01/11/2022,Alice,East,"£169,959.74",42,Food,"£1,476.93","£5,468.46",New,26%,Credit Card,Retail
1005,02/11/2022,David,West,"£13,098.83",13,Clothing,"£1,001.38","£1,343.47",Returning,25%,Bank Transfer,Online
1054,02/11/2022,Charlie,East,"£89,421.23",18,Electronics,"£4,944.27","£5,157.32",New,4%,Cash,Online
1057,02/11/2022,Alice,East,"£22,867.98",25,Clothing,£428.55,"£1,253.04",Returning,27%,Credit Card,Retail
1096,02/11/2022,Alice,South,"£157,697.93",50,Electronics,"£2,377.17","£4,096.05",New,23%,Bank Transfer,Retail
1039,04/11/2022,Eve,West,"£38,239.03",24,Food,£676.81,"£1,919.63",New,17%,Credit Card,Online
1042,04/11/2022,David,South,"£201,171.25",40,Electronics,"£2,017.78","£5,466.61",New,8%,Cash,Online
1035,05/11/2022,David,West,"£5,282.54",1,Clothing,"£4,918.33","£5,396.42",New,2%,Credit Card,Retail
1010,05/11/2022,David,South,"£147,639.67",46,Clothing,"£2,297.86","£3,488.65",New,8%,Cash,Online
1078,05/11/2022,David,West,"£96,302.98",32,Clothing,£346.94,"£3,582.70",New,16%,Credit Card,Retail
1021,06/11/2022,Eve,West,"£161,863.49",40,Electronics,"£4,043.30","£4,120.57",Returning,2%,Cash,Retail
1001,06/11/2022,Bob,West,"£41,548.98",11,Furniture,"£3,615.44","£5,036.24",New,25%,Cash,Retail
1056,06/11/2022,David,East,"£110,428.13",32,Electronics,"£1,673.52","£4,012.65",New,14%,Bank Transfer,Retail
1076,06/11/2022,Alice,East,"£130,915.02",39,Furniture,"£1,144.04","£4,536.21",Returning,26%,Credit Card,Online
1024,07/11/2022,Charlie,North,"£3,658.43",1,Electronics,"£3,127.87","£3,778.88",Returning,3%,Credit Card,Online
1095,07/11/2022,David,East,"£65,390.44",13,Food,"£4,672.87","£5,241.02",Returning,4%,Credit Card,Retail
1006,07/11/2022,Alice,North,"£6,804.36",3,Clothing,£670.96,"£2,438.84",Returning,7%,Bank Transfer,Online
1090,07/11/2022,Alice,South,"£38,721.09",12,Clothing,"£1,668.15","£3,292.61",New,2%,Credit Card,Retail
1031,07/11/2022,Bob,East,"£123,470.75",30,Electronics,"£1,392.47","£4,841.99",Returning,15%,Credit Card,Retail
1081,09/11/2022,Bob,West,"£48,034.21",29,Clothing,"£1,573.50","£2,332.89",Returning,29%,Bank Transfer,Retail
1028,09/11/2022,Eve,East,"£93,297.57",26,Food,"£3,148.69","£3,900.40",New,8%,Cash,Retail
1038,09/11/2022,David,North,"£67,822.18",17,Electronics,"£1,717.18","£5,391.27",New,26%,Bank Transfer,Retail
1072,09/11/2022,Charlie,East,"£106,645.25",35,Furniture,"£1,243.50","£4,009.22",Returning,24%,Cash,Online
1094,10/11/2022,Charlie,South,"£44,204.89",14,Clothing,"£3,148.45","£3,197.35",New,1%,Credit Card,Online
1072,10/11/2022,Bob,North,"£26,749.44",36,Food,£493.36,£774.00,New,4%,Bank Transfer,Online
1050,10/11/2022,Eve,North,"£113,165.95",29,Electronics,"£3,279.21","£4,335.86",New,10%,Cash,Retail
1036,10/11/2022,Bob,South,"£105,861.89",33,Food,"£1,306.55","£4,518.22",New,29%,Bank Transfer,Online
1067,11/11/2022,David,West,"£9,208.79",2,Food,"£3,389.44","£4,950.96",Returning,7%,Cash,Online
1008,11/11/2022,David,North,"£75,154.28",25,Electronics,"£2,722.69","£3,124.85",New,4%,Cash,Retail
1087,11/11/2022,Charlie,South,"£68,251.28",27,Food,£700.77,"£3,282.89",New,23%,Bank Transfer,Online
1035,11/11/2022,Charlie,South,"£87,957.11",25,Food,£287.97,"£4,955.33",New,29%,Credit Card,Online
1066,12/11/2022,Eve,South,"£14,549.19",4,Food,"£2,943.11","£3,787.44",Returning,4%,Cash,Online
1003,12/11/2022,Alice,East,"£130,052.52",47,Food,"£2,467.55","£3,007.69",New,8%,Credit Card,Online
1020,12/11/2022,Bob,South,"£67,472.93",16,Furniture,£452.17,"£4,685.62",Returning,10%,Cash,Online
1072,12/11/2022,Alice,East,"£108,206.88",26,Clothing,"£1,601.84","£4,573.41",Returning,9%,Credit Card,Online
1029,13/11/2022,Alice,East,"£115,614.68",45,Electronics,"£2,464.13","£3,095.44",Returning,17%,Cash,Online
1019,13/11/2022,Charlie,North,"£156,622.77",44,Electronics,"£3,368.89","£3,623.95",Returning,2%,Cash,Online
1088,13/11/2022,Charlie,East,"£115,382.25",38,Clothing,"£2,442.40","£3,373.75",New,10%,Cash,Retail
1021,14/11/2022,David,East,"£170,525.64",35,Furniture,"£4,513.29","£4,939.01",Returning,1%,Bank Transfer,Online
1049,14/11/2022,Bob,East,"£89,631.36",28,Electronics,"£2,324.68","£4,446.00",New,28%,Credit Card,Online
1064,14/11/2022,Bob,South,"£95,923.80",46,Food,"£1,390.80","£2,979.00",New,30%,Bank Transfer,Retail
1056,15/11/2022,David,East,"£30,534.72",13,Food,"£1,725.77","£2,796.22",New,16%,Credit Card,Retail
1087,15/11/2022,Charlie,North,"£24,100.02",6,Electronics,"£1,319.89","£4,781.75",New,16%,Credit Card,Online
1099,15/11/2022,Eve,East,"£43,643.42",14,Electronics,"£1,320.75","£3,996.65",Returning,22%,Bank Transfer,Online
1059,15/11/2022,David,West,"£152,089.72",43,Electronics,"£1,886.91","£4,366.63",New,19%,Credit Card,Online
1077,16/11/2022,Alice,North,"£68,138.24",24,Furniture,"£2,831.26","£3,340.11",Returning,15%,Cash,Online
1048,16/11/2022,Eve,North,"£75,188.30",45,Electronics,"£1,609.83","£1,942.85",Returning,14%,Bank Transfer,Online
1053,16/11/2022,Eve,North,"£61,566.24",15,Clothing,"£3,419.78","£5,330.41",Returning,23%,Cash,Online
1009,16/11/2022,David,North,"£33,248.81",33,Clothing,£492.20,"£1,419.07",New,29%,Credit Card,Online
1031,16/11/2022,Eve,North,"£34,127.53",44,Electronics,£69.37,"£1,020.56",New,24%,Cash,Retail
1083,16/11/2022,Alice,North,"£121,294.78",34,Furniture,"£1,727.04","£4,053.97",New,12%,Cash,Retail
1016,17/11/2022,Eve,West,"£7,811.52",2,Furniture,"£3,817.58","£3,974.33",New,2%,Cash,Retail
1084,17/11/2022,David,West,"£70,837.91",22,Electronics,"£1,379.20","£3,833.22",Returning,16%,Bank Transfer,Retail
1022,18/11/2022,David,South,"£56,496.90",18,Clothing,"£1,736.56","£3,339.06",New,6%,Cash,Retail
1040,19/11/2022,David,East,"£17,579.02",7,Electronics,£789.76,"£2,700.31",New,7%,Cash,Retail
1079,20/11/2022,Alice,East,"£6,556.13",7,Electronics,£912.94,"£1,076.54",New,13%,Credit Card,Online
1036,20/11/2022,Alice,South,"£12,058.02",4,Electronics,"£1,752.41","£4,019.34",Returning,25%,Bank Transfer,Online
1089,20/11/2022,Bob,North,"£172,564.42",41,Furniture,"£3,199.01","£4,339.06",New,3%,Cash,Online
1062,21/11/2022,Alice,North,"£86,573.89",48,Food,"£1,615.83","£2,147.17",Returning,16%,Cash,Online
1036,21/11/2022,Eve,South,"£92,207.20",20,Electronics,"£3,858.46","£5,180.18",Returning,11%,Cash,Retail
1006,21/11/2022,David,North,"£178,064.88",49,Furniture,"£1,030.67","£3,708.14",Returning,2%,Credit Card,Online
1007,22/11/2022,Bob,South,"£16,771.65",9,Furniture,"£1,785.00","£2,047.82",New,9%,Cash,Online
1044,22/11/2022,Charlie,West,"£18,333.74",5,Electronics,"£2,798.53","£3,819.53",Returning,4%,Bank Transfer,Retail
1062,22/11/2022,Bob,West,"£128,683.31",50,Electronics,"£2,401.17","£2,626.19",New,2%,Bank Transfer,Online
1070,23/11/2022,David,North,"£17,831.35",27,Food,£450.17,£892.46,New,26%,Credit Card,Online
1029,23/11/2022,David,East,"£109,842.45",22,Food,"£4,664.68","£5,166.32",New,3%,Cash,Online
1013,23/11/2022,Alice,West,"£13,115.83",6,Clothing,£664.86,"£2,665.82",Returning,18%,Bank Transfer,Online
1090,23/11/2022,Alice,East,"£13,876.67",4,Electronics,£140.78,"£3,504.21",New,1%,Credit Card,Online
1062,23/11/2022,Bob,South,"£123,862.21",39,Food,"£2,110.85","£3,692.97",New,14%,Credit Card,Online
1097,23/11/2022,David,South,"£103,530.64",37,Clothing,"£1,025.60","£2,855.23",New,2%,Bank Transfer,Online
1031,24/11/2022,Charlie,South,"£35,895.12",8,Clothing,"£4,482.63","£4,486.89",Returning,0%,Cash,Online
1071,24/11/2022,Alice,North,"£65,373.38",45,Electronics,"£1,122.69","£1,463.81",New,1%,Bank Transfer,Retail
1028,24/11/2022,Eve,South,"£237,691.69",50,Food,"£4,262.41","£4,905.56",New,3%,Bank Transfer,Retail
1075,24/11/2022,Bob,South,"£89,492.31",29,Clothing,"£1,740.11","£3,148.92",New,2%,Credit Card,Online
1089,25/11/2022,Bob,South,"£45,470.81",30,Clothing,"£1,502.21","£1,529.74",Returning,1%,Credit Card,Retail
1071,25/11/2022,Bob,North,"£28,988.24",11,Clothing,"£1,006.75","£3,253.45",New,19%,Cash,Retail
1028,25/11/2022,Charlie,North,"£136,534.71",43,Clothing,"£1,977.99","£4,123.67",New,23%,Bank Transfer,Online
1098,26/11/2022,Bob,West,"£19,147.08",5,Clothing,"£3,305.51","£4,452.81",Returning,14%,Cash,Retail
1082,26/11/2022,Alice,West,"£13,765.17",4,Food,£961.95,"£4,469.21",New,23%,Cash,Online
1023,26/11/2022,Alice,South,"£22,265.82",6,Electronics,£227.43,"£3,990.29",New,7%,Cash,Retail
1099,27/11/2022,Bob,South,"£15,377.18",5,Furniture,£723.16,"£3,306.92",Returning,7%,Bank Transfer,Retail
1084,27/11/2022,Charlie,North,"£228,409.26",50,Clothing,"£3,945.19","£4,640.76",Returning,2%,Cash,Online
1013,27/11/2022,Eve,West,"£98,327.89",37,Furniture,"£1,705.04","£3,201.82",Returning,17%,Cash,Online
1100,27/11/2022,Charlie,East,"£54,322.92",38,Food,£319.63,"£1,504.79",Returning,5%,Bank Transfer,Online
1070,28/11/2022,Bob,South,"£28,131.77",12,Electronics,"£2,226.93","£2,790.85",New,16%,Cash,Retail
1012,28/11/2022,Charlie,North,"£48,306.21",14,Food,"£1,936.34","£4,859.78",Returning,29%,Cash,Retail
1099,28/11/2022,Eve,East,"£69,053.16",19,Electronics,"£1,990.73","£3,746.78",New,3%,Bank Transfer,Online
1066,29/11/2022,Alice,North,"£87,692.33",25,Electronics,"£2,298.10","£3,812.71",New,8%,Bank Transfer,Online
1058,29/11/2022,David,North,"£175,090.90",45,Electronics,£412.42,"£4,053.03",Returning,4%,Cash,Retail
1099,30/11/2022,Bob,South,"£127,350.43",43,Furniture,"£2,893.30","£3,046.45",New,3%,Credit Card,Online
1015,30/11/2022,Eve,North,"£149,462.63",38,Food,"£3,624.35","£4,573.52",Returning,14%,Credit Card,Retail
1020,30/11/2022,Charlie,East,"£211,226.73",49,Clothing,"£3,893.01","£4,518.37",Returning,5%,Credit Card,Online
1087,30/11/2022,Charlie,North,"£74,446.22",21,Electronics,£712.91,"£4,664.55",Returning,24%,Cash,Online
1098,30/11/2022,Charlie,East,"£150,527.20",40,Furniture,"£1,607.97","£4,046.43",New,7%,Cash,Online
1014,01/12/2022,Charlie,South,"£53,408.81",13,Food,"£3,950.64","£4,243.03",New,3%,Cash,Retail
1057,01/12/2022,Bob,South,"£6,564.60",3,Furniture,£534.89,"£2,701.48",New,19%,Cash,Online
1056,01/12/2022,David,East,"£62,475.81",22,Furniture,"£2,522.51","£3,944.18",Returning,28%,Cash,Retail
1099,01/12/2022,Alice,West,"£153,372.45",35,Electronics,"£3,980.75","£4,471.50",Returning,2%,Cash,Retail
1097,01/12/2022,Charlie,North,"£171,508.85",39,Electronics,"£3,981.81","£4,472.73",Returning,2%,Bank Transfer,Retail
1001,02/12/2022,David,South,"£49,613.83",14,Food,"£3,437.53","£4,485.88",Returning,21%,Cash,Online
1051,02/12/2022,Alice,East,"£34,887.14",17,Electronics,£927.72,"£2,206.65",New,7%,Credit Card,Retail
1026,03/12/2022,Alice,North,"£93,631.72",29,Clothing,"£1,911.84","£3,548.00",Returning,9%,Bank Transfer,Retail
1012,04/12/2022,Eve,West,"£23,094.90",6,Electronics,"£2,351.48","£4,424.31",Returning,13%,Bank Transfer,Retail
1019,04/12/2022,Eve,West,"£124,263.54",47,Food,"£1,860.15","£2,970.68",New,11%,Cash,Online
1019,05/12/2022,Alice,East,"£139,576.87",28,Food,"£4,790.65","£5,139.06",Returning,3%,Cash,Online
1067,05/12/2022,Bob,South,"£81,808.99",16,Food,"£4,156.56","£5,191.76",Returning,2%,Cash,Online
1010,05/12/2022,Bob,East,"£124,661.02",34,Clothing,£183.74,"£4,313.53",Returning,15%,Credit Card,Online
1100,06/12/2022,David,North,"£104,119.55",41,Food,"£1,741.62","£3,059.64",New,17%,Credit Card,Retail
1073,07/12/2022,Alice,North,"£35,496.08",10,Furniture,"£2,753.13","£3,666.69",New,3%,Bank Transfer,Retail
1044,07/12/2022,Charlie,East,"£126,352.52",24,Furniture,"£4,816.04","£5,470.60",New,4%,Cash,Online
1076,07/12/2022,Eve,North,"£29,729.08",20,Food,£349.99,"£1,516.79",New,2%,Credit Card,Retail
1061,07/12/2022,David,North,"£48,114.50",21,Food,£934.73,"£2,314.31",Returning,1%,Bank Transfer,Online
1056,08/12/2022,Eve,North,"£18,572.59",46,Furniture,£313.49,£504.69,Returning,20%,Cash,Retail
1059,08/12/2022,Alice,North,"£96,452.97",35,Clothing,£502.87,"£2,812.04",Returning,2%,Credit Card,Retail
1031,09/12/2022,Bob,North,"£10,012.78",6,Food,"£1,459.91","£1,738.33",New,4%,Credit Card,Retail
1044,09/12/2022,Bob,East,"£113,183.14",47,Food,£373.84,"£3,010.19",Returning,20%,Credit Card,Retail
1048,10/12/2022,Charlie,North,"£102,097.68",24,Electronics,"£2,496.97","£4,254.07",Returning,0%,Cash,Online
1048,10/12/2022,Eve,North,"£171,682.71",49,Food,"£2,044.55","£4,221.36",New,17%,Cash,Retail
1086,10/12/2022,Bob,East,"£96,380.52",21,Furniture,£300.29,"£4,780.78",Returning,4%,Credit Card,Online
1054,11/12/2022,Bob,East,"£11,956.61",3,Electronics,£679.05,"£4,529.02",Returning,12%,Bank Transfer,Retail
1070,11/12/2022,Bob,East,"£70,416.62",16,Food,£190.50,"£4,732.30",Returning,7%,Bank Transfer,Retail
1047,12/12/2022,David,North,"£18,059.46",9,Furniture,"£1,033.19","£2,711.63",New,26%,Cash,Retail
1094,12/12/2022,Eve,West,"£28,037.08",7,Clothing,£396.52,"£4,825.66",New,17%,Cash,Retail
1076,12/12/2022,David,South,"£139,526.42",29,Electronics,"£3,866.10","£5,060.05",New,5%,Credit Card,Online
1022,12/12/2022,Charlie,South,"£60,688.43",16,Electronics,"£1,247.18","£3,992.66",New,5%,Bank Transfer,Retail
1053,12/12/2022,David,East,"£72,814.46",18,Food,£536.59,"£4,213.80",Returning,4%,Credit Card,Online
1037,13/12/2022,Bob,West,"£8,188.65",8,Clothing,£963.90,"£1,248.27",Returning,18%,Credit Card,Retail
1004,13/12/2022,Alice,North,"£108,189.15",31,Furniture,"£3,255.11","£3,644.43",Returning,4%,Bank Transfer,Online
1060,13/12/2022,David,North,"£52,874.76",12,Clothing,"£3,407.31","£5,183.80",Returning,15%,Bank Transfer,Online
1004,13/12/2022,Charlie,West,"£137,524.18",40,Electronics,"£1,244.88","£3,508.27",Returning,2%,Cash,Online
